Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1386492,-,-,-,-0.55,-69.62,-5,83,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2003,1,1,0,0,0,0,0,0,0,0,1,24,156.0,0,0.135,0.0,5.509,328.6,100.0,24,1000.0
2003,1,1,0,30,0,0,0,0,0,0,1,24,153.66,0,0.135,0.0,5.535,328.6,100.0,24,1000.0
2003,1,1,1,0,0,0,0,0,0,0,1,24,149.70000000000002,0,0.135,0.0,5.562,180.0,100.0,24,1000.0
2003,1,1,1,30,0,0,0,0,0,0,1,23,144.67000000000002,0,0.135,0.0,5.589,180.0,100.0,24,1000.0
2003,1,1,2,0,0,0,0,0,0,0,3,23,138.95000000000002,0,0.135,0.0,5.6160000000000005,180.0,100.0,24,1000.0
2003,1,1,2,30,0,0,0,0,0,0,3,23,132.81,0,0.135,0.0,5.6370000000000005,180.0,100.0,24,1000.0
2003,1,1,3,0,0,0,0,0,0,0,0,23,126.39,0,0.135,0.0,5.658,180.0,100.0,24,1000.0
2003,1,1,3,30,0,0,0,0,0,0,0,23,119.79,0,0.135,0.0,5.665,180.0,100.0,23,1000.0
2003,1,1,4,0,0,0,0,0,0,0,0,23,113.07000000000001,0,0.135,0.0,5.673,180.0,100.0,23,1000.0
2003,1,1,4,30,0,0,0,0,0,0,0,23,106.26,0,0.135,0.0,5.662,180.0,100.0,23,1000.0
2003,1,1,5,0,0,0,0,0,0,0,0,23,99.4,0,0.135,0.0,5.652,180.0,100.0,23,1000.0
2003,1,1,5,30,0,0,0,0,0,0,0,23,92.51,0,0.135,0.0,5.628,180.0,100.0,23,1000.0
2003,1,1,6,0,29,127,39,29,127,39,0,23,85.61,0,0.135,0.0,5.604,180.0,100.0,24,1000.0
2003,1,1,6,30,69,339,135,69,339,135,1,23,78.72,0,0.135,0.0,5.569,180.0,100.0,24,1000.0
2003,1,1,7,0,92,510,251,92,510,251,7,24,71.86,4,0.135,0.0,5.534,180.0,100.0,25,1000.0
2003,1,1,7,30,166,327,304,111,613,369,8,24,65.04,0,0.135,0.0,5.5,180.0,100.0,25,1000.0
2003,1,1,8,0,80,0,80,119,701,488,4,25,58.31,0,0.135,0.0,5.4670000000000005,180.0,100.0,26,1000.0
2003,1,1,8,30,145,0,145,130,753,597,4,25,51.69,0,0.135,0.0,5.452,180.0,96.23,26,1000.0
2003,1,1,9,0,196,5,200,134,799,697,4,24,45.26,0,0.135,0.0,5.439,180.0,88.31,27,1000.0
2003,1,1,9,30,172,3,174,140,827,783,3,24,39.12,0,0.135,0.0,5.45,180.0,88.29,27,1000.0
2003,1,1,10,0,295,17,310,157,829,849,3,24,33.42,0,0.135,0.0,5.462,180.0,81.96000000000001,28,1000.0
2003,1,1,10,30,283,14,296,160,844,903,3,24,28.45,0,0.135,0.0,5.495,180.0,81.93,28,1000.0
2003,1,1,11,0,303,16,318,161,855,939,3,24,24.650000000000002,0,0.135,0.0,5.529,180.0,82.47,29,1000.0
2003,1,1,11,30,320,18,337,162,859,956,3,24,22.63,0,0.135,0.0,5.566,180.0,82.43,29,1000.0
2003,1,1,12,0,367,25,391,162,859,954,3,24,22.86,0,0.135,0.0,5.604,180.0,78.5,29,1000.0
2003,1,1,12,30,469,107,566,160,854,933,3,24,25.28,0,0.135,0.0,5.636,180.0,78.47,29,1000.0
2003,1,1,13,0,413,385,749,149,857,896,3,25,29.36,0,0.135,0.0,5.668,180.0,79.14,29,1000.0
2003,1,1,13,30,145,842,839,145,842,839,1,25,34.51,0,0.135,0.0,5.6930000000000005,180.0,79.12,29,1000.0
2003,1,1,14,0,139,822,766,139,822,766,0,25,40.31,0,0.135,0.0,5.719,180.0,80.06,29,990.0
2003,1,1,14,30,300,391,569,132,792,677,3,25,46.52,0,0.135,0.0,5.73,180.0,84.81,29,990.0
2003,1,1,15,0,122,757,577,122,757,577,0,25,53.0,0,0.135,0.0,5.742,180.0,86.63,29,990.0
2003,1,1,15,30,111,703,467,111,703,467,0,25,59.64,0,0.135,0.0,5.723,180.0,86.63,28,990.0
2003,1,1,16,0,97,632,350,97,632,350,0,26,66.39,0,0.135,0.0,5.705,180.0,89.8,28,990.0
2003,1,1,16,30,80,524,231,80,524,231,0,26,73.22,0,0.135,0.1,5.667,180.0,95.2,27,990.0
2003,1,1,17,0,55,368,118,55,368,118,0,26,80.09,0,0.135,0.2,5.6290000000000004,14.5,99.52,27,990.0
2003,1,1,17,30,20,122,26,20,122,26,0,26,86.99,0,0.135,0.30000000000000004,5.577,14.5,100.0,27,990.0
2003,1,1,18,0,0,0,0,0,0,0,0,25,93.89,0,0.135,0.4,5.525,17.900000000000002,99.69,27,990.0
2003,1,1,18,30,0,0,0,0,0,0,0,25,100.78,0,0.135,0.4,5.4670000000000005,17.900000000000002,99.72,26,1000.0
2003,1,1,19,0,0,0,0,0,0,0,3,25,107.64,0,0.135,0.5,5.409,17.7,97.39,26,1000.0
