Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1153233,-,-,-,6.01,-76.78,-5,31,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2013,1,1,0,0,0,0,0,0,0,0,6,22,162.82,0,0.117,0.1,5.5760000000000005,216.8,100.0,23,990.0
2013,1,1,0,30,0,0,0,0,0,0,8,22,162.39000000000001,0,0.117,0.1,5.625,216.8,100.0,23,990.0
2013,1,1,1,0,0,0,0,0,0,0,7,22,159.27,0,0.117,0.1,5.676,213.4,100.0,23,990.0
2013,1,1,1,30,0,0,0,0,0,0,6,22,154.44,0,0.117,0.1,5.72,213.4,100.0,23,990.0
2013,1,1,2,0,0,0,0,0,0,0,6,22,148.68,0,0.117,0.1,5.764,206.3,100.0,23,990.0
2013,1,1,2,30,0,0,0,0,0,0,6,22,142.41,0,0.117,0.1,5.7940000000000005,206.3,100.0,23,990.0
2013,1,1,3,0,0,0,0,0,0,0,7,22,135.87,0,0.117,0.1,5.825,196.4,100.0,23,990.0
2013,1,1,3,30,0,0,0,0,0,0,7,22,129.17000000000002,0,0.117,0.1,5.854,196.4,100.0,22,990.0
2013,1,1,4,0,0,0,0,0,0,0,7,22,122.36,0,0.117,0.1,5.883,188.0,100.0,22,990.0
2013,1,1,4,30,0,0,0,0,0,0,7,21,115.5,0,0.117,0.1,5.909,188.0,100.0,22,990.0
2013,1,1,5,0,0,0,0,0,0,0,8,21,108.60000000000001,0,0.117,0.1,5.936,178.9,100.0,22,990.0
2013,1,1,5,30,0,0,0,0,0,0,4,21,101.7,0,0.117,0.1,5.96,178.9,100.0,22,990.0
2013,1,1,6,0,0,0,0,0,0,0,3,21,94.81,0,0.117,0.1,5.985,171.8,100.0,22,990.0
2013,1,1,6,30,1,0,1,13,25,14,8,21,87.94,4,0.117,0.1,5.994,171.8,100.0,22,990.0
