Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1100692,-,-,-,1.61,-78.5,-5,77,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2000,1,1,0,0,0,0,0,0,0,0,4,21,158.15,0,0.14300000000000002,2.8000000000000003,5.646,243.4,99.96000000000001,22,990.0
2000,1,1,0,30,0,0,0,0,0,0,4,21,158.33,0,0.14300000000000002,2.8000000000000003,5.625,243.4,99.93,22,990.0
2000,1,1,1,0,0,0,0,0,0,0,4,21,156.17000000000002,0,0.14300000000000002,2.8000000000000003,5.604,238.70000000000002,99.41,22,990.0
2000,1,1,1,30,0,0,0,0,0,0,4,21,152.22,0,0.14300000000000002,2.8000000000000003,5.581,238.70000000000002,100.0,22,990.0
2000,1,1,2,0,0,0,0,0,0,0,4,21,147.12,0,0.14300000000000002,2.8000000000000003,5.559,235.20000000000002,100.0,22,990.0
2000,1,1,2,30,0,0,0,0,0,0,4,21,141.32,0,0.14300000000000002,2.8000000000000003,5.5360000000000005,235.20000000000002,100.0,22,990.0
2000,1,1,3,0,0,0,0,0,0,0,4,21,135.1,0,0.14300000000000002,2.8000000000000003,5.514,232.5,100.0,22,990.0
2000,1,1,3,30,0,0,0,0,0,0,4,21,128.62,0,0.14300000000000002,2.8000000000000003,5.488,232.5,100.0,22,990.0
2000,1,1,4,0,0,0,0,0,0,0,4,21,121.97,0,0.14300000000000002,2.8000000000000003,5.463,229.8,100.0,22,990.0
2000,1,1,4,30,0,0,0,0,0,0,4,21,115.21000000000001,0,0.14300000000000002,2.8000000000000003,5.436,229.8,100.0,22,990.0
