Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1100209,-,-,-,1.61,-78.54,-5,82,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2009,1,1,0,0,0,0,0,0,0,0,3,23,158.19,0,0.155,2.7,5.627,255.70000000000002,94.59,24,990.0
2009,1,1,0,30,0,0,0,0,0,0,1,23,158.41,0,0.155,2.7,5.623,255.70000000000002,100.0,24,990.0
2009,1,1,1,0,0,0,0,0,0,0,3,23,156.28,0,0.155,2.7,5.62,253.5,100.0,24,990.0
2009,1,1,1,30,0,0,0,0,0,0,7,23,152.35,0,0.155,2.6,5.618,253.5,100.0,24,990.0
2009,1,1,2,0,0,0,0,0,0,0,7,23,147.25,0,0.155,2.6,5.617,251.8,100.0,24,990.0
2009,1,1,2,30,0,0,0,0,0,0,7,23,141.46,0,0.155,2.5,5.615,251.8,100.0,24,990.0
2009,1,1,3,0,0,0,0,0,0,0,7,23,135.24,0,0.155,2.5,5.614,251.10000000000002,100.0,24,990.0
2009,1,1,3,30,0,0,0,0,0,0,3,23,128.75,0,0.155,2.4000000000000004,5.606,251.10000000000002,100.0,24,990.0
2009,1,1,4,0,0,0,0,0,0,0,3,23,122.10000000000001,0,0.155,2.4000000000000004,5.6000000000000005,248.0,100.0,24,990.0
2009,1,1,4,30,0,0,0,0,0,0,8,23,115.34,0,0.155,2.4000000000000004,5.58,248.0,100.0,24,990.0
2009,1,1,5,0,0,0,0,0,0,0,7,23,108.5,0,0.155,2.4000000000000004,5.562,242.5,100.0,24,990.0
