Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1157041,-,-,-,4.65,-76.66,-5,120,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2003,1,1,0,0,0,0,0,0,0,0,3,21,161.45000000000002,0,0.14400000000000002,0.6000000000000001,5.102,286.2,100.0,23,980.0
2003,1,1,0,30,0,0,0,0,0,0,1,21,160.98,0,0.14400000000000002,0.6000000000000001,5.051,286.2,100.0,23,980.0
2003,1,1,1,0,0,0,0,0,0,0,0,21,158.0,0,0.14400000000000002,0.6000000000000001,5.0,288.2,100.0,23,980.0
2003,1,1,1,30,0,0,0,0,0,0,1,21,153.33,0,0.14400000000000002,0.5,4.957,288.2,100.0,23,980.0
2003,1,1,2,0,0,0,0,0,0,0,0,21,147.70000000000002,0,0.14400000000000002,0.5,4.914,288.3,100.0,23,980.0
2003,1,1,2,30,0,0,0,0,0,0,3,20,141.54,0,0.14400000000000002,0.5,4.8790000000000004,288.3,100.0,22,980.0
2003,1,1,3,0,0,0,0,0,0,0,3,20,135.07,0,0.14400000000000002,0.5,4.844,285.1,100.0,22,980.0
2003,1,1,3,30,0,0,0,0,0,0,0,20,128.41,0,0.14400000000000002,0.5,4.82,285.1,100.0,22,980.0
2003,1,1,4,0,0,0,0,0,0,0,0,20,121.64,0,0.14400000000000002,0.5,4.796,281.8,100.0,22,980.0
2003,1,1,4,30,0,0,0,0,0,0,0,20,114.8,0,0.14400000000000002,0.5,4.779,281.8,100.0,22,980.0
2003,1,1,5,0,0,0,0,0,0,0,0,20,107.91,0,0.14400000000000002,0.5,4.763,275.90000000000003,100.0,22,980.0
2003,1,1,5,30,0,0,0,0,0,0,0,20,101.01,0,0.14400000000000002,0.5,4.753,275.90000000000003,100.0,22,980.0
2003,1,1,6,0,0,0,0,0,0,0,0,20,94.12,0,0.14400000000000002,0.5,4.744,269.40000000000003,100.0,22,980.0
2003,1,1,6,30,19,48,21,19,48,21,0,21,87.24,0,0.14400000000000002,0.6000000000000001,4.741,269.40000000000003,100.0,23,980.0
2003,1,1,7,0,29,0,29,62,281,109,3,22,80.4,0,0.14400000000000002,0.8,4.738,291.0,100.0,24,980.0
2003,1,1,7,30,106,22,113,92,451,219,3,22,73.63,0,0.14400000000000002,0.8,4.743,291.0,97.09,25,980.0
2003,1,1,8,0,110,577,336,110,577,336,0,22,66.94,0,0.14400000000000002,0.9,4.748,290.6,92.18,26,980.0
2003,1,1,8,30,219,83,260,126,658,451,3,22,60.38,0,0.14400000000000002,0.9,4.757,290.6,86.84,27,980.0
2003,1,1,9,0,259,59,294,134,725,560,3,22,53.99,0,0.14400000000000002,1.0,4.767,284.8,79.48,28,980.0
2003,1,1,9,30,142,767,658,142,767,658,0,22,47.86,0,0.14400000000000002,1.1,4.771,284.8,74.94,29,980.0
2003,1,1,10,0,147,804,743,147,804,743,1,22,42.11,0,0.14400000000000002,1.3,4.776,280.90000000000003,70.62,30,980.0
2003,1,1,10,30,152,826,813,152,826,813,1,22,36.9,0,0.14400000000000002,1.5,4.7860000000000005,280.90000000000003,70.58,30,980.0
2003,1,1,11,0,401,60,452,156,840,865,3,22,32.52,0,0.14400000000000002,1.7000000000000002,4.797,279.0,67.23,31,980.0
2003,1,1,11,30,435,79,505,159,850,900,3,22,29.330000000000002,0,0.14400000000000002,1.9000000000000001,4.832,279.0,67.19,31,980.0
2003,1,1,12,0,465,127,578,165,846,914,3,22,27.75,0,0.14400000000000002,2.1,4.867,277.8,68.11,31,980.0
2003,1,1,12,30,468,185,632,165,844,910,3,22,28.060000000000002,0,0.14400000000000002,2.2,4.931,277.8,68.07000000000001,31,980.0
2003,1,1,13,0,157,847,890,157,847,890,1,22,30.19,0,0.14400000000000002,2.4000000000000004,4.995,277.0,69.19,31,980.0
2003,1,1,13,30,154,835,849,154,835,849,1,22,33.81,0,0.14400000000000002,2.4000000000000004,5.077,277.0,73.27,30,980.0
2003,1,1,14,0,402,176,540,156,807,788,3,23,38.5,0,0.14400000000000002,2.5,5.159,277.8,74.4,30,980.0
2003,1,1,14,30,357,120,444,150,781,713,3,23,43.9,0,0.14400000000000002,2.5,5.236,277.8,78.86,29,980.0
2003,1,1,15,0,233,15,243,146,736,622,3,23,49.79,0,0.14400000000000002,2.5,5.314,278.5,80.28,29,980.0
2003,1,1,15,30,245,313,420,136,689,521,7,23,56.02,0,0.14400000000000002,2.4000000000000004,5.368,278.5,85.13,28,980.0
