Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1157041,-,-,-,4.65,-76.66,-5,120,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2015,1,1,0,0,0,0,0,0,0,0,6,21,161.46,0,0.138,0.4,5.126,250.70000000000002,100.0,23,980.0
2015,1,1,0,30,0,0,0,0,0,0,6,21,160.99,0,0.138,0.4,5.13,250.70000000000002,100.0,23,980.0
2015,1,1,1,0,0,0,0,0,0,0,7,21,158.0,0,0.138,0.4,5.134,250.10000000000002,100.0,23,980.0
2015,1,1,1,30,0,0,0,0,0,0,7,21,153.33,0,0.138,0.4,5.14,250.10000000000002,100.0,23,980.0
2015,1,1,2,0,0,0,0,0,0,0,7,21,147.71,0,0.138,0.4,5.146,245.9,100.0,23,980.0
2015,1,1,2,30,0,0,0,0,0,0,7,21,141.54,0,0.138,0.4,5.157,245.9,100.0,23,980.0
2015,1,1,3,0,0,0,0,0,0,0,7,21,135.07,0,0.138,0.4,5.17,243.10000000000002,100.0,23,980.0
2015,1,1,3,30,0,0,0,0,0,0,6,21,128.41,0,0.138,0.4,5.182,243.10000000000002,100.0,23,980.0
2015,1,1,4,0,0,0,0,0,0,0,7,21,121.64,0,0.138,0.5,5.195,239.10000000000002,100.0,23,980.0
2015,1,1,4,30,0,0,0,0,0,0,7,21,114.8,0,0.138,0.5,5.2090000000000005,239.10000000000002,100.0,23,980.0
2015,1,1,5,0,0,0,0,0,0,0,7,21,107.92,0,0.138,0.5,5.223,234.0,100.0,23,980.0
2015,1,1,5,30,0,0,0,0,0,0,6,21,101.02,0,0.138,0.5,5.239,234.0,100.0,23,980.0
2015,1,1,6,0,0,0,0,0,0,0,6,21,94.12,0,0.138,0.5,5.255,228.20000000000002,100.0,23,980.0
2015,1,1,6,30,0,0,0,19,46,21,7,21,87.24,4,0.138,0.8,5.267,228.20000000000002,100.0,23,980.0
2015,1,1,7,0,2,0,2,64,260,107,8,22,80.41,0,0.138,1.1,5.28,222.9,100.0,24,980.0
2015,1,1,7,30,5,0,5,95,430,216,8,22,73.63,4,0.138,1.2000000000000002,5.2860000000000005,222.9,99.12,25,980.0
2015,1,1,8,0,5,0,5,116,551,332,8,23,66.94,0,0.138,1.3,5.292,225.9,94.65,26,980.0
2015,1,1,8,30,15,0,15,132,633,445,8,23,60.38,0,0.138,1.4000000000000001,5.3,225.9,94.63,26,980.0
2015,1,1,9,0,126,0,126,141,701,554,3,22,53.99,0,0.138,1.6,5.308,230.5,88.5,27,980.0
2015,1,1,9,30,149,0,149,151,744,651,8,22,47.86,4,0.138,1.6,5.3340000000000005,230.5,83.39,28,980.0
2015,1,1,10,0,328,355,592,155,783,736,7,22,42.1,4,0.138,1.6,5.361,240.10000000000002,78.06,29,980.0
2015,1,1,10,30,390,321,647,160,806,805,8,22,36.9,0,0.138,1.6,5.397,240.10000000000002,78.02,29,980.0
2015,1,1,11,0,435,249,645,172,809,854,7,22,32.51,0,0.138,1.7000000000000002,5.433,254.8,73.58,30,980.0
2015,1,1,11,30,459,146,587,174,819,889,7,22,29.32,0,0.138,1.8,5.464,254.8,73.54,30,980.0
2015,1,1,12,0,470,193,641,179,818,903,7,22,27.740000000000002,0,0.138,1.9000000000000001,5.495,266.8,73.66,30,980.0
2015,1,1,12,30,468,164,613,179,817,900,7,22,28.05,0,0.138,1.9000000000000001,5.524,266.8,73.62,30,980.0
2015,1,1,13,0,431,80,501,180,805,877,7,23,30.18,0,0.138,2.0,5.554,273.5,74.49,30,980.0
2015,1,1,13,30,397,367,702,177,793,836,7,23,33.8,0,0.138,2.0,5.57,273.5,74.46000000000001,30,980.0
2015,1,1,14,0,311,501,703,175,769,777,7,23,38.49,0,0.138,2.0,5.587,276.6,75.4,30,980.0
2015,1,1,14,30,270,519,645,169,742,704,7,23,43.89,0,0.138,1.9000000000000001,5.583,276.6,79.91,29,980.0
2015,1,1,15,0,263,441,548,159,708,616,8,23,49.79,0,0.138,1.8,5.58,276.40000000000003,81.02,29,980.0
2015,1,1,15,30,208,473,473,147,659,516,8,23,56.01,0,0.138,1.7000000000000002,5.553,276.40000000000003,85.93,28,980.0
2015,1,1,16,0,183,357,349,132,594,407,8,23,62.46,0,0.138,1.7000000000000002,5.527,274.0,88.17,28,980.0
2015,1,1,16,30,127,386,264,113,503,293,8,23,69.07000000000001,0,0.138,1.5,5.482,274.0,93.56,27,980.0
2015,1,1,17,0,86,308,162,87,378,180,8,24,75.79,0,0.138,1.4000000000000001,5.437,270.0,95.79,27,980.0
2015,1,1,17,30,51,133,68,51,191,75,4,24,82.59,4,0.138,1.1,5.384,270.0,100.0,26,980.0
2015,1,1,18,0,0,0,0,0,0,0,7,24,89.44,0,0.138,0.9,5.331,266.40000000000003,100.0,26,980.0
2015,1,1,18,30,0,0,0,0,0,0,7,23,96.33,0,0.138,0.8,5.28,266.40000000000003,100.0,25,980.0
2015,1,1,19,0,0,0,0,0,0,0,3,23,103.23,0,0.138,0.7000000000000001,5.229,259.3,100.0,25,980.0
2015,1,1,19,30,0,0,0,0,0,0,7,23,110.13,0,0.138,0.6000000000000001,5.181,259.3,100.0,25,980.0
2015,1,1,20,0,0,0,0,0,0,0,7,23,117.01,0,0.138,0.5,5.133,248.70000000000002,100.0,25,980.0
2015,1,1,20,30,0,0,0,0,0,0,7,22,123.84,0,0.138,0.4,5.088,248.70000000000002,100.0,24,980.0
2015,1,1,21,0,0,0,0,0,0,0,8,22,130.58,0,0.138,0.4,5.0440000000000005,239.60000000000002,100.0,24,980.0
2015,1,1,21,30,0,0,0,0,0,0,0,22,137.20000000000002,0,0.138,0.4,5.003,239.60000000000002,100.0,24,980.0
2015,1,1,22,0,0,0,0,0,0,0,0,22,143.59,0,0.138,0.4,4.962,241.10000000000002,100.0,24,980.0
2015,1,1,22,30,0,0,0,0,0,0,0,22,149.63,0,0.138,0.4,4.922,241.10000000000002,100.0,24,980.0
2015,1,1,23,0,0,0,0,0,0,0,0,22,155.02,0,0.138,0.4,4.882,247.10000000000002,100.0,24,980.0
2015,1,1,23,30,0,0,0,0,0,0,0,22,159.26,0,0.138,0.4,4.837,247.10000000000002,100.0,24,980.0
2015,1,2,0,0,0,0,0,0,0,0,0,22,161.53,0,0.138,0.4,4.7940000000000005,251.4,100.0,24,980.0
2015,1,2,0,30,0,0,0,0,0,0,0,21,161.1,0,0.138,0.4,4.743,251.4,100.0,23,980.0
2015,1,2,1,0,0,0,0,0,0,0,0,21,158.14000000000001,0,0.138,0.4,4.6930000000000005,252.4,100.0,23,980.0
2015,1,2,1,30,0,0,0,0,0,0,1,21,153.47,0,0.138,0.4,4.641,252.4,100.0,23,980.0
2015,1,2,2,0,0,0,0,0,0,0,0,21,147.84,0,0.138,0.4,4.589,248.60000000000002,100.0,23,980.0
2015,1,2,2,30,0,0,0,0,0,0,1,21,141.68,0,0.138,0.4,4.54,248.60000000000002,100.0,23,980.0
2015,1,2,3,0,0,0,0,0,0,0,3,21,135.2,0,0.138,0.4,4.492,244.8,100.0,23,980.0
2015,1,2,3,30,0,0,0,0,0,0,1,21,128.54,0,0.138,0.4,4.453,244.8,100.0,23,980.0
2015,1,2,4,0,0,0,0,0,0,0,3,21,121.76,0,0.138,0.4,4.415,240.20000000000002,100.0,23,980.0
2015,1,2,4,30,0,0,0,0,0,0,3,21,114.91,0,0.138,0.4,4.384,240.20000000000002,100.0,23,980.0
2015,1,2,5,0,0,0,0,0,0,0,3,21,108.03,0,0.138,0.4,4.354,228.10000000000002,100.0,23,980.0
2015,1,2,5,30,0,0,0,0,0,0,3,21,101.13,0,0.138,0.30000000000000004,4.323,228.10000000000002,100.0,23,980.0
2015,1,2,6,0,0,0,0,0,0,0,7,21,94.22,0,0.138,0.30000000000000004,4.292,195.3,100.0,23,980.0
2015,1,2,6,30,0,0,0,19,68,22,7,21,87.34,4,0.138,0.30000000000000004,4.253,195.3,98.61,24,980.0
2015,1,2,7,0,4,0,4,57,333,112,3,22,80.5,0,0.138,0.4,4.214,169.4,96.61,25,980.0
2015,1,2,7,30,8,0,8,81,509,224,8,22,73.72,4,0.138,0.4,4.168,169.4,90.99,26,980.0
2015,1,2,8,0,12,0,12,96,634,344,8,22,67.02,4,0.138,0.4,4.122,194.70000000000002,84.61,27,980.0
2015,1,2,8,30,224,127,287,109,712,460,8,22,60.45,4,0.138,0.5,4.081,194.70000000000002,79.73,28,980.0
2015,1,2,9,0,278,133,356,115,777,571,8,21,54.050000000000004,0,0.138,0.7000000000000001,4.041,238.8,72.77,29,980.0
2015,1,2,9,30,323,141,418,122,817,670,7,21,47.910000000000004,4,0.138,0.8,4.034,238.8,72.74,29,980.0
2015,1,2,10,0,265,16,278,121,859,758,3,21,42.14,0,0.138,1.0,4.027,262.5,68.33,30,980.0
2015,1,2,10,30,287,20,303,125,879,829,7,21,36.910000000000004,4,0.138,1.1,4.059,262.5,68.29,30,980.0
2015,1,2,11,0,379,422,735,130,891,881,3,21,32.5,0,0.138,1.3,4.093,277.7,65.06,31,980.0
2015,1,2,11,30,440,310,711,132,899,916,7,21,29.28,0,0.138,1.5,4.159,277.7,65.02,31,980.0
2015,1,2,12,0,371,30,398,135,898,931,3,22,27.67,0,0.138,1.7000000000000002,4.225,289.2,62.440000000000005,32,980.0
2015,1,2,12,30,467,147,597,135,896,927,3,22,27.94,0,0.138,1.8,4.309,289.2,62.410000000000004,32,980.0
2015,1,2,13,0,439,92,519,145,872,900,3,22,30.060000000000002,0,0.138,1.9000000000000001,4.394,295.3,63.660000000000004,32,980.0
2015,1,2,13,30,397,62,450,142,861,859,3,22,33.67,0,0.138,1.9000000000000001,4.484,295.3,67.4,31,980.0
2015,1,2,14,0,399,226,577,142,837,799,3,22,38.35,0,0.138,2.0,4.575,297.90000000000003,68.73,31,980.0
2015,1,2,14,30,362,188,498,136,812,723,3,22,43.76,0,0.138,2.0,4.655,297.90000000000003,68.72,31,980.0
2015,1,2,15,0,306,92,366,130,776,633,3,23,49.65,0,0.138,2.0,4.735,298.5,70.4,31,980.0
2015,1,2,15,30,192,525,487,122,731,532,7,23,55.88,0,0.138,1.9000000000000001,4.804,298.5,74.60000000000001,30,980.0
2015,1,2,16,0,167,10,172,114,657,419,8,23,62.33,0,0.138,1.9000000000000001,4.874,296.7,77.42,30,980.0
2015,1,2,16,30,132,355,260,99,567,303,8,23,68.94,0,0.138,1.7000000000000002,4.936,296.7,82.09,29,980.0
2015,1,2,17,0,79,435,186,79,435,186,1,24,75.67,0,0.138,1.5,4.998,292.6,89.93,28,980.0
2015,1,2,17,30,49,236,80,49,236,80,7,24,82.47,4,0.138,1.2000000000000002,5.054,292.6,95.44,27,980.0
2015,1,2,18,0,0,0,0,0,0,0,7,24,89.33,0,0.138,0.9,5.11,288.6,100.0,26,980.0
2015,1,2,18,30,0,0,0,0,0,0,7,24,96.22,0,0.138,0.8,5.16,288.6,100.0,26,980.0
2015,1,2,19,0,0,0,0,0,0,0,7,24,103.13,0,0.138,0.7000000000000001,5.21,287.5,100.0,26,980.0
