Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1157041,-,-,-,4.65,-76.66,-5,120,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2017,1,1,0,0,0,0,0,0,0,0,8,21,161.5,0,0.138,0.5,5.8870000000000005,259.0,100.0,23,980.0
2017,1,1,0,30,0,0,0,0,0,0,1,21,161.05,0,0.138,0.5,5.905,259.0,100.0,23,980.0
2017,1,1,1,0,0,0,0,0,0,0,3,21,158.07,0,0.138,0.5,5.924,256.3,100.0,23,980.0
2017,1,1,1,30,0,0,0,0,0,0,3,21,153.4,0,0.138,0.5,5.948,256.3,100.0,23,980.0
2017,1,1,2,0,0,0,0,0,0,0,1,21,147.77,0,0.138,0.6000000000000001,5.972,254.0,100.0,23,980.0
2017,1,1,2,30,0,0,0,0,0,0,1,21,141.61,0,0.138,0.6000000000000001,5.993,254.0,100.0,23,980.0
2017,1,1,3,0,0,0,0,0,0,0,1,21,135.14000000000001,0,0.138,0.6000000000000001,6.014,251.20000000000002,100.0,23,980.0
2017,1,1,3,30,0,0,0,0,0,0,1,21,128.48,0,0.138,0.6000000000000001,6.03,251.20000000000002,100.0,23,980.0
2017,1,1,4,0,0,0,0,0,0,0,3,21,121.7,0,0.138,0.7000000000000001,6.046,248.8,100.0,23,980.0
2017,1,1,4,30,0,0,0,0,0,0,3,21,114.86,0,0.138,0.7000000000000001,6.059,248.8,100.0,23,980.0
2017,1,1,5,0,0,0,0,0,0,0,8,21,107.97,0,0.138,0.7000000000000001,6.072,246.5,100.0,23,980.0
2017,1,1,5,30,0,0,0,0,0,0,8,21,101.07000000000001,0,0.138,0.7000000000000001,6.086,246.5,100.0,23,980.0
2017,1,1,6,0,0,0,0,0,0,0,8,21,94.17,0,0.138,0.7000000000000001,6.101,243.8,100.0,23,980.0
2017,1,1,6,30,10,0,10,17,46,20,8,21,87.29,4,0.138,1.0,6.114,243.8,100.0,23,980.0
2017,1,1,7,0,53,0,53,66,221,103,8,22,80.45,4,0.138,1.3,6.127,245.5,100.0,24,980.0
2017,1,1,7,30,105,13,108,103,379,210,8,22,73.67,4,0.138,1.4000000000000001,6.126,245.5,100.0,24,980.0
2017,1,1,8,0,154,33,167,129,499,324,3,23,66.98,0,0.138,1.6,6.126,249.5,100.0,25,980.0
2017,1,1,8,30,191,24,203,148,582,436,3,23,60.410000000000004,0,0.138,1.8,6.12,249.5,100.0,25,980.0
2017,1,1,9,0,204,11,210,148,680,548,3,23,54.02,0,0.138,2.0,6.115,253.5,97.76,26,980.0
2017,1,1,9,30,266,26,283,158,724,644,3,23,47.89,0,0.138,2.1,6.117,253.5,97.74000000000001,26,980.0
2017,1,1,10,0,367,106,446,185,721,720,3,23,42.12,0,0.138,2.3000000000000003,6.119,258.3,91.23,27,980.0
2017,1,1,10,30,412,156,537,192,746,789,3,23,36.9,0,0.138,2.4000000000000004,6.126,258.3,91.19,27,980.0
2017,1,1,11,0,441,154,571,195,767,842,3,23,32.51,0,0.138,2.5,6.134,264.0,90.54,27,980.0
2017,1,1,11,30,198,777,876,198,777,876,1,23,29.3,0,0.138,2.6,6.146,264.0,90.49,27,980.0
2017,1,1,12,0,184,806,898,184,806,898,1,23,27.7,0,0.138,2.7,6.159,268.7,85.75,28,980.0
2017,1,1,12,30,184,805,895,184,805,895,1,23,28.0,0,0.138,2.8000000000000003,6.173,268.7,85.7,28,980.0
2017,1,1,13,0,223,735,859,223,735,859,1,23,30.12,0,0.138,2.9000000000000004,6.187,270.6,86.31,28,980.0
2017,1,1,13,30,420,99,503,219,722,819,3,23,33.730000000000004,0,0.138,2.9000000000000004,6.213,270.6,86.26,27,980.0
2017,1,1,14,0,389,95,464,195,730,768,7,23,38.42,0,0.138,3.0,6.239,270.5,86.64,27,980.0
2017,1,1,14,30,361,192,500,188,702,695,7,23,43.82,0,0.138,2.9000000000000004,6.279,270.5,91.9,27,980.0
2017,1,1,15,0,266,33,288,159,703,614,3,23,49.72,0,0.138,2.8000000000000003,6.321,270.6,92.48,27,980.0
2017,1,1,15,30,229,34,248,148,654,514,3,23,55.94,0,0.138,2.5,6.353,270.6,98.17,26,980.0
2017,1,1,16,0,178,389,358,130,597,407,7,23,62.39,0,0.138,2.3000000000000003,6.3870000000000005,271.6,99.67,26,980.0
2017,1,1,16,30,137,335,258,112,505,293,7,23,69.0,4,0.138,1.9000000000000001,6.405,271.6,100.0,25,980.0
2017,1,1,17,0,94,265,159,83,399,181,3,23,75.73,4,0.138,1.6,6.424,272.90000000000003,100.0,25,980.0
2017,1,1,17,30,50,135,68,49,211,77,3,23,82.53,4,0.138,1.3,6.43,272.90000000000003,100.0,25,980.0
2017,1,1,18,0,0,0,0,0,0,0,3,23,89.38,0,0.138,1.1,6.437,272.2,100.0,25,980.0
2017,1,1,18,30,0,0,0,0,0,0,3,23,96.28,0,0.138,1.0,6.43,272.2,100.0,25,980.0
