Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1132155,-,-,-,3.25,-77.42,-5,11,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2004,1,1,0,0,0,0,0,0,0,0,3,23,159.95000000000002,1,0.146,3.3000000000000003,5.432,251.3,100.0,25,1000.0
2004,1,1,0,30,0,0,0,0,0,0,1,23,159.76,0,0.146,3.2,5.34,251.3,100.0,24,1000.0
2004,1,1,1,0,0,0,0,0,0,0,1,23,157.14000000000001,0,0.146,3.2,5.249,249.4,100.0,24,1000.0
2004,1,1,1,30,0,0,0,0,0,0,3,23,152.79,0,0.146,3.1,5.1690000000000005,249.4,100.0,24,1000.0
2004,1,1,2,0,0,0,0,0,0,0,3,23,147.39000000000001,0,0.146,3.0,5.09,249.0,100.0,24,1000.0
2004,1,1,2,30,0,0,0,0,0,0,3,23,141.38,0,0.146,2.8000000000000003,5.031,249.0,100.0,24,1000.0
2004,1,1,3,0,0,0,0,0,0,0,1,23,135.02,0,0.146,2.7,4.973,249.3,100.0,24,1000.0
2004,1,1,3,30,0,0,0,0,0,0,1,23,128.43,0,0.146,2.5,4.942,249.3,100.0,24,1000.0
2004,1,1,4,0,0,0,0,0,0,0,1,23,121.71000000000001,0,0.146,2.4000000000000004,4.912,243.10000000000002,100.0,24,1000.0
2004,1,1,4,30,0,0,0,0,0,0,3,23,114.9,0,0.146,2.3000000000000003,4.8950000000000005,243.10000000000002,100.0,24,1000.0
2004,1,1,5,0,0,0,0,0,0,0,3,22,108.04,0,0.146,2.3000000000000003,4.878,231.0,99.8,24,1000.0
2004,1,1,5,30,0,0,0,0,0,0,3,22,101.15,0,0.146,2.3000000000000003,4.854,231.0,99.83,24,1000.0
2004,1,1,6,0,0,0,0,0,0,0,3,23,94.25,1,0.146,2.4000000000000004,4.831,221.3,100.0,24,1000.0
2004,1,1,6,30,19,91,23,19,91,23,0,23,87.36,0,0.146,2.5,4.8020000000000005,221.3,100.0,24,1000.0
2004,1,1,7,0,52,372,113,52,372,113,3,23,80.5,4,0.146,2.8000000000000003,4.774,215.70000000000002,95.63,25,1000.0
2004,1,1,7,30,111,54,126,74,545,227,3,23,73.69,1,0.146,2.9000000000000004,4.737,215.70000000000002,95.64,26,1000.0
2004,1,1,8,0,164,75,194,85,673,348,3,23,66.96000000000001,0,0.146,3.1,4.7,217.60000000000002,89.9,27,1000.0
2004,1,1,8,30,219,232,334,95,747,465,3,23,60.33,0,0.146,3.2,4.671,217.60000000000002,89.88,27,1000.0
2004,1,1,9,0,265,70,307,99,810,577,3,23,53.870000000000005,0,0.146,3.4000000000000004,4.642,226.9,84.2,28,1000.0
2004,1,1,9,30,287,40,314,106,847,677,3,23,47.63,0,0.146,3.6,4.647,226.9,84.17,28,1000.0
2004,1,1,10,0,318,37,345,123,851,758,3,23,41.74,0,0.146,3.8000000000000003,4.652,239.4,79.26,29,1000.0
2004,1,1,10,30,349,38,380,127,872,830,3,23,36.35,0,0.146,4.1000000000000005,4.687,239.4,79.23,29,1000.0
2004,1,1,11,0,368,36,400,135,878,882,3,23,31.740000000000002,0,0.146,4.4,4.722,253.0,75.18,29,1000.0
2004,1,1,11,30,450,100,539,137,887,918,3,23,28.28,0,0.146,4.6000000000000005,4.793,253.0,79.65,29,1000.0
2004,1,1,12,0,443,116,547,147,876,932,3,23,26.45,1,0.146,4.9,4.865,261.6,80.42,29,1000.0
2004,1,1,12,30,430,378,768,147,875,930,3,23,26.580000000000002,0,0.146,5.0,4.976,261.6,80.38,28,1000.0
2004,1,1,13,0,457,240,668,140,878,911,3,23,28.64,0,0.146,5.2,5.088,264.8,81.05,28,1000.0
2004,1,1,13,30,401,375,719,138,867,871,3,23,32.26,0,0.146,5.1000000000000005,5.213,264.8,81.02,28,1000.0
2004,1,1,14,0,410,175,550,149,825,808,3,23,36.99,0,0.146,5.1000000000000005,5.338,265.3,81.24,28,1000.0
2004,1,1,14,30,365,114,449,143,801,735,3,23,42.45,0,0.146,4.9,5.44,265.3,86.14,27,1000.0
2004,1,1,15,0,299,59,338,145,750,643,3,23,48.4,0,0.146,4.800000000000001,5.543,265.5,86.06,27,1000.0
2004,1,1,15,30,259,288,426,135,705,543,3,23,54.67,0,0.146,4.5,5.613,265.5,91.31,27,1000.0
2004,1,1,16,0,207,64,238,127,631,432,3,23,61.160000000000004,0,0.146,4.3,5.683,267.7,91.04,27,1000.0
2004,1,1,16,30,156,63,180,111,543,316,3,23,67.8,0,0.146,4.0,5.729,267.7,91.06,26,1000.0
2004,1,1,17,0,80,0,80,89,420,201,3,23,74.55,0,0.146,3.8000000000000003,5.775,271.2,91.14,26,1000.0
2004,1,1,17,30,58,234,93,58,234,93,0,23,81.36,0,0.146,3.5,5.804,271.2,96.77,25,1000.0
2004,1,1,18,0,12,19,13,12,19,13,1,23,88.23,0,0.146,3.2,5.8340000000000005,272.40000000000003,97.10000000000001,25,1000.0
2004,1,1,18,30,0,0,0,0,0,0,3,23,95.12,0,0.146,2.9000000000000004,5.845,272.40000000000003,97.13,25,1000.0
2004,1,1,19,0,0,0,0,0,0,0,3,23,102.02,0,0.146,2.7,5.856,271.0,97.38,25,1000.0
2004,1,1,19,30,0,0,0,0,0,0,3,23,108.92,0,0.146,2.5,5.84,271.0,97.42,25,1000.0
2004,1,1,20,0,0,0,0,0,0,0,1,23,115.78,0,0.146,2.4000000000000004,5.8260000000000005,267.1,97.56,25,1000.0
