Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1132155,-,-,-,3.25,-77.42,-5,11,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
1998,1,1,0,0,0,0,0,0,0,0,8,25,159.97,0,0.148,3.9000000000000004,6.9430000000000005,306.1,100.0,26,1000.0
1998,1,1,0,30,0,0,0,0,0,0,8,25,159.81,0,0.148,4.1000000000000005,6.974,306.1,100.0,26,1000.0
1998,1,1,1,0,0,0,0,0,0,0,4,25,157.20000000000002,0,0.148,4.3,7.006,307.3,100.0,26,1000.0
1998,1,1,1,30,0,0,0,0,0,0,3,25,152.85,0,0.148,4.4,7.0280000000000005,307.3,100.0,26,1000.0
1998,1,1,2,0,0,0,0,0,0,0,7,25,147.45000000000002,0,0.148,4.5,7.051,310.70000000000005,100.0,26,1000.0
1998,1,1,2,30,0,0,0,0,0,0,7,25,141.44,0,0.148,4.5,7.065,310.70000000000005,100.0,26,1000.0
1998,1,1,3,0,0,0,0,0,0,0,3,25,135.08,0,0.148,4.6000000000000005,7.08,316.20000000000005,100.0,26,1000.0
1998,1,1,3,30,0,0,0,0,0,0,7,25,128.49,0,0.148,4.6000000000000005,7.096,316.20000000000005,100.0,26,1000.0
1998,1,1,4,0,0,0,0,0,0,0,7,25,121.77,0,0.148,4.800000000000001,7.114,322.5,100.0,26,1000.0
1998,1,1,4,30,0,0,0,0,0,0,4,25,114.96000000000001,0,0.148,5.0,7.132000000000001,322.5,100.0,26,1000.0
1998,1,1,5,0,0,0,0,0,0,0,8,25,108.09,0,0.148,5.300000000000001,7.151,328.0,100.0,26,1000.0
1998,1,1,5,30,0,0,0,0,0,0,6,25,101.2,0,0.148,5.5,7.163,328.0,100.0,26,1000.0
1998,1,1,6,0,0,0,0,0,0,0,6,25,94.3,0,0.148,5.7,7.176,333.40000000000003,100.0,26,1000.0
1998,1,1,6,30,0,0,0,8,0,8,6,25,87.41,4,0.148,5.9,7.172,333.40000000000003,100.0,26,1000.0
1998,1,1,7,0,3,0,3,75,77,88,6,25,80.55,0,0.148,6.2,7.168,337.6,100.0,27,1000.0
1998,1,1,7,30,30,0,30,134,204,191,6,25,73.73,0,0.148,6.2,7.139,337.6,100.0,27,1000.0
1998,1,1,8,0,49,0,49,171,342,305,6,25,67.0,0,0.148,6.2,7.111,341.70000000000005,96.24000000000001,27,1000.0
1998,1,1,8,30,81,0,81,201,432,415,6,25,60.370000000000005,0,0.148,5.9,7.063,341.70000000000005,96.25,27,1000.0
1998,1,1,9,0,164,0,164,215,522,523,8,25,53.9,0,0.148,5.7,7.015000000000001,347.1,94.61,27,1000.0
1998,1,1,9,30,215,8,221,232,574,619,8,25,47.660000000000004,0,0.148,5.300000000000001,6.954,347.1,94.60000000000001,27,1000.0
1998,1,1,10,0,243,12,252,235,631,706,8,24,41.76,1,0.148,4.9,6.894,349.8,93.2,28,1000.0
1998,1,1,10,30,384,68,439,244,660,776,8,24,36.36,0,0.148,4.5,6.816,349.8,93.18,28,1000.0
1998,1,1,11,0,441,138,560,239,699,834,8,24,31.740000000000002,0,0.148,4.1000000000000005,6.739,341.70000000000005,92.47,28,1000.0
1998,1,1,11,30,456,255,681,243,712,870,7,24,28.27,0,0.148,3.9000000000000004,6.657,341.70000000000005,92.43,28,1000.0
1998,1,1,12,0,387,467,806,231,739,893,8,24,26.42,0,0.148,3.7,6.5760000000000005,323.5,86.54,28,1000.0
1998,1,1,12,30,396,444,793,231,739,892,7,24,26.53,0,0.148,3.7,6.5,323.5,86.49,28,1000.0
1998,1,1,13,0,431,345,735,224,740,874,8,24,28.580000000000002,0,0.148,3.7,6.426,307.40000000000003,86.18,28,1000.0
1998,1,1,13,30,432,264,655,220,728,836,8,24,32.2,0,0.148,3.7,6.3580000000000005,307.40000000000003,86.13,28,1000.0
1998,1,1,14,0,408,213,579,215,707,781,8,24,36.92,0,0.148,3.7,6.29,301.8,85.94,28,1000.0
1998,1,1,14,30,347,331,591,207,680,709,8,24,42.39,0,0.148,3.6,6.245,301.8,85.9,28,1000.0
1998,1,1,15,0,298,345,528,196,641,623,8,24,48.34,0,0.148,3.6,6.2,304.5,85.78,28,1000.0
1998,1,1,15,30,210,494,497,183,590,524,8,24,54.61,0,0.148,3.5,6.198,304.5,90.94,28,1000.0
1998,1,1,16,0,164,494,403,166,517,416,8,24,61.1,0,0.148,3.5,6.197,310.0,91.13,28,1000.0
1998,1,1,16,30,143,424,304,143,424,304,0,24,67.74,0,0.148,3.5,6.221,310.0,91.14,27,1000.0
1998,1,1,17,0,113,287,190,113,287,190,0,24,74.49,0,0.148,3.5,6.246,316.5,92.54,27,1000.0
1998,1,1,17,30,66,128,86,66,128,86,0,24,81.31,0,0.148,3.4000000000000004,6.283,316.5,98.2,27,1000.0
1998,1,1,18,0,8,2,8,8,2,8,1,24,88.17,0,0.148,3.4000000000000004,6.32,324.1,99.26,27,1000.0
1998,1,1,18,30,0,0,0,0,0,0,1,24,95.07000000000001,0,0.148,3.3000000000000003,6.37,324.1,99.3,26,1000.0
1998,1,1,19,0,0,0,0,0,0,0,1,24,101.97,0,0.148,3.3000000000000003,6.421,332.3,99.85000000000001,26,1000.0
1998,1,1,19,30,0,0,0,0,0,0,0,24,108.87,0,0.148,3.2,6.473,332.3,99.88,26,1000.0
1998,1,1,20,0,0,0,0,0,0,0,1,25,115.73,0,0.148,3.2,6.525,338.90000000000003,100.0,26,1000.0
1998,1,1,20,30,0,0,0,0,0,0,0,25,122.54,0,0.148,3.1,6.566,338.90000000000003,100.0,26,1000.0
1998,1,1,21,0,0,0,0,0,0,0,0,24,129.25,0,0.148,3.0,6.6080000000000005,341.6,99.88,26,1000.0
1998,1,1,21,30,0,0,0,0,0,0,0,24,135.83,0,0.148,2.9000000000000004,6.614,341.6,99.88,26,1000.0
1998,1,1,22,0,0,0,0,0,0,0,0,24,142.17000000000002,0,0.148,2.8000000000000003,6.62,342.6,99.65,26,1000.0
1998,1,1,22,30,0,0,0,0,0,0,0,24,148.13,0,0.148,2.6,6.595,342.6,99.63,26,1000.0
1998,1,1,23,0,0,0,0,0,0,0,0,24,153.46,0,0.148,2.5,6.57,342.90000000000003,99.17,26,1000.0
1998,1,1,23,30,0,0,0,0,0,0,1,24,157.67000000000002,0,0.148,2.3000000000000003,6.527,342.90000000000003,99.12,26,1000.0
1998,1,2,0,0,0,0,0,0,0,0,0,24,160.04,0,0.148,2.2,6.484,344.3,98.54,26,1000.0
1998,1,2,0,30,0,0,0,0,0,0,0,24,159.91,0,0.148,2.1,6.423,344.3,98.48,26,1000.0
1998,1,2,1,0,0,0,0,0,0,0,0,24,157.33,0,0.148,2.0,6.363,347.90000000000003,97.86,26,1000.0
1998,1,2,1,30,0,0,0,0,0,0,0,24,152.99,0,0.148,1.9000000000000001,6.284,347.90000000000003,97.82000000000001,26,1000.0
1998,1,2,2,0,0,0,0,0,0,0,1,24,147.59,0,0.148,1.9000000000000001,6.205,353.0,97.02,26,1000.0
